leaf_area,perimeter,aspect_ratio,extent,equivalent_diameter,mean_R,mean_G,mean_B,mean_H,mean_S,mean_V,std_G,contrast,energy,homogeneity,correlation,entropy,weight_gram
47495.5,1198.3746709823608,2.4308510638297873,0.5528132129056288,245.9128886353233,87.30074484021306,90.75642892809587,41.82415113182424,31.328520306258323,143.51333638482024,91.69526048601864,18.71467684353552,0.2100763055343208,0.5545004541562515,0.9325056554489963,0.9240984080765817,4.305784698084244,29.0
30583.0,923.0782079696655,1.8816568047337279,0.5690707454132709,197.33090228505895,97.37554796286746,100.29535198555956,56.53165291387313,32.53129834966477,118.80876095925736,101.54425605982465,24.488537257116377,0.2649676842009,0.5175350276183605,0.9285412717142659,0.9295183364052622,4.427423814504857,24.0
53398.5,1449.002087712288,3.4046242774566475,0.5240438874549791,260.74716073150364,95.97640925141896,99.60574238754646,52.69381944572834,31.601730481243877,126.8639464586145,100.51208193902642,20.166977286784856,0.26903567699361997,0.549675309721693,0.9272784604199479,0.9225170368288194,4.366802526893007,26.0
46308.0,1245.244728088379,2.4782608695652173,0.55191647597254,242.8192266637795,99.98991385192767,104.30789406345957,56.57721340839304,31.248741896963494,125.58109433640396,105.54486523370863,21.657050452591076,0.30701975591380826,0.5218944415704467,0.9169365501504047,0.9217498355632112,4.354062771020709,27.0
65270.0,1578.2985508441925,2.7004608294930876,0.513282269860493,288.27824247567503,100.89875028402636,105.50193137923199,54.01676891615542,31.827266530334015,130.6990380974021,106.30371885177611,20.639646160214607,0.2598407571015128,0.5463265291828796,0.9273170694590767,0.9336698945761189,4.344965463371673,28.0
66761.5,1491.6883792877197,3.3241758241758244,0.6063164108618654,291.5533945366381,107.00391256020748,115.47756947017413,53.57954798073361,33.05286402371249,141.37147091515376,116.05431641348648,19.140563802586662,0.29030057899165906,0.5127255598186208,0.9183540043987742,0.9349341058127569,4.3455638154738985,39.0
50956.0,1290.8427065610886,2.4029850746268657,0.5248704716582718,254.71394591094722,95.14016407750043,101.19759120265317,48.67087527394737,32.991233684373846,137.87397451562228,101.85132173542019,19.458639224296856,0.23279667389451542,0.5468416113749758,0.9289922281721451,0.9322291945465535,4.333784800312124,31.0
47763.0,1361.5289990901947,2.4390243902439024,0.46598048780487805,246.60442083463462,96.8453878731536,100.88141720896601,52.56066522053507,31.652391281892367,128.94899287263712,101.94008883379816,19.907139725744464,0.23313183289103323,0.5771468638735762,0.9332243178504027,0.9338631860229085,4.394735880673481,29.0
65457.0,1528.1564152240753,2.9203980099502487,0.5547814589742938,288.6909088969196,96.93460161078288,101.3467414134393,51.135496154369214,31.842382024509284,132.62832620619835,102.1781078589885,19.803668606349504,0.2465468198092976,0.529630146754519,0.9257938226205932,0.9305175117964493,4.3503100710108855,34.0
69687.5,1534.1147850751877,2.604878048780488,0.6365899333150635,297.873934364408,97.56311065666894,103.0366678027721,50.77574698932061,32.384117246080436,135.55713190184048,103.83611679163826,21.722579174085165,0.31390817959985456,0.4854869689322037,0.9041073067919447,0.9123016411760557,4.417612346945569,39.0
